iops	wrnd	bw	lat	rrnd	i	cap	rdsz	s	warm	qdep	wr	str	test	wght	wrsz	
1929	100	282.08	18.66	50	0	128	200	0	0.0	36	50	1	60.0	0	100	
1334	100	203.44	35.97	0	0	128	204	0	0.0	48	75	1	60.0	1	140	
4748	100	519.35	5.05	50	0	128	112	0	0.0	24	0	1	60.0	1	192	
5322	100	519.81	9.77	100	0	128	100	0	0.0	52	0	1	60.0	1	108	
1868	100	135.09	0.53	50	0	128	108	0	0.0	1	50	1	60.0	0	40	
769	100	162.19	10.40	50	0	128	120	0	0.0	8	100	1	60.0	1	216	
2728	100	330.14	7.33	50	0	128	212	0	0.0	20	50	1	60.0	1	36	
1892	50	229.27	27.47	50	0	128	120	0	0.0	52	50	1	60.0	1	128	
1302	100	162.83	33.78	50	0	128	88	0	0.0	44	100	1	60.0	1	128	
2026	0	174.27	25.66	0	0	128	28	0	0.0	52	50	1	60.0	1	148	
751	50	161.41	26.62	50	0	128	116	0	0.0	20	100	1	60.0	0	220	
1562	100	222.67	28.16	50	0	128	248	0	0.0	44	75	1	60.0	1	112	
4492	50	273.17	9.79	0	0	128	120	0	0.0	44	50	1	60.0	1	4	
2893	0	239.53	5.53	100	0	128	60	0	0.0	16	25	1	60.0	1	160	
2964	50	451.55	1.35	0	0	128	156	0	0.0	4	0	1	60.0	0	16	
828	100	161.89	33.78	50	0	128	56	0	0.0	28	100	1	60.0	0	200	
2889	50	262.17	18.00	0	0	128	240	0	0.0	52	75	1	60.0	0	44	
1469	0	192.30	21.78	100	0	128	140	0	0.0	32	75	1	60.0	1	132	
5563	100	499.84	5.75	100	0	128	92	0	0.0	32	0	1	60.0	0	28	
2956	50	113.37	0.34	50	0	128	52	0	0.0	1	25	1	60.0	1	1	
1166	100	194.81	37.71	0	0	128	192	0	0.0	44	75	1	60.0	0	164	
941	0	163.60	1.06	100	0	128	180	0	0.0	1	25	1	60.0	1	172	
3754	0	270.90	13.85	100	0	128	60	0	0.0	52	25	1	60.0	1	116	
1924	50	387.80	12.47	50	0	128	252	0	0.0	24	25	1	60.0	1	68	
1258	100	128.88	0.79	0	0	128	60	0	0.0	1	25	1	60.0	1	240	
1507	0	132.25	0.66	100	0	128	60	0	0.0	1	25	1	60.0	1	180	
3439	50	238.35	8.14	0	0	128	52	0	0.0	28	25	1	60.0	0	128	
12914	0	305.67	2.79	50	0	128	32	0	0.0	36	25	1	60.0	1	1	
4890	100	76.41	0.20	50	0	128	16	0	0.0	1	0	1	60.0	1	124	
1510	50	165.85	34.42	0	0	128	24	0	0.0	52	50	1	60.0	1	200	
9630	50	489.06	2.91	100	0	128	52	0	0.0	28	0	1	60.0	0	36	
7464	100	495.70	7.50	50	0	128	68	0	0.0	56	0	1	60.0	1	228	
889	0	156.37	4.49	100	0	128	192	0	0.0	4	100	1	60.0	1	180	
3670	0	516.17	16.35	100	0	128	144	0	0.0	60	0	1	60.0	1	80	
1201	100	159.47	6.66	0	0	128	28	0	0.0	8	75	1	60.0	1	172	
1318	0	203.54	30.34	100	0	128	200	0	0.0	40	75	1	60.0	1	144	
65403	50	63.87	0.73	50	0	128	1	0	0.0	48	0	1	60.0	0	124	
3225	100	277.00	14.88	100	0	128	112	0	0.0	48	50	1	60.0	1	64	
1767	0	151.91	6.79	50	0	128	136	0	0.0	12	100	1	60.0	1	88	
896	100	172.24	1.11	0	0	128	224	0	0.0	1	25	1	60.0	1	116	
7141	100	474.27	8.40	0	0	128	68	0	0.0	60	0	1	60.0	0	208	
3099	0	151.37	1.29	50	0	128	24	0	0.0	4	50	1	60.0	0	76	
2683	100	193.40	5.96	0	0	128	32	0	0.0	16	25	1	60.0	1	200	
5390	50	273.83	7.42	100	0	128	72	0	0.0	40	50	1	60.0	1	32	
1004	100	121.26	0.99	50	0	128	48	0	0.0	1	50	1	60.0	1	200	
1600	100	178.34	2.50	100	0	128	68	0	0.0	4	50	1	60.0	1	160	
1704	0	166.27	28.16	50	0	128	16	0	0.0	48	50	1	60.0	1	184	
3711	100	333.98	14.01	100	0	128	160	0	0.0	52	50	1	60.0	0	24	
1995	0	265.16	22.05	100	0	128	164	0	0.0	44	50	1	60.0	1	108	
814	100	142.80	1.23	100	0	128	112	0	0.0	1	50	1	60.0	1	248	
5204	50	81.31	0.19	50	0	128	16	0	0.0	1	0	1	60.0	1	32	
9677	50	207.91	2.06	100	0	128	24	0	0.0	20	50	1	60.0	1	20	
1590	100	161.50	15.09	0	0	128	36	0	0.0	24	100	1	60.0	1	104	
775	100	163.69	72.19	0	0	128	244	0	0.0	56	100	1	60.0	1	216	
2803	100	114.64	0.35	50	0	128	164	0	0.0	1	75	1	60.0	1	1	
1151	50	161.91	17.37	0	0	128	92	0	0.0	20	100	1	60.0	1	144	
2649	50	331.76	16.61	100	0	128	236	0	0.0	44	50	1	60.0	1	20	
1821	0	341.66	8.78	0	0	128	204	0	0.0	16	25	1	60.0	1	156	
11956	0	467.05	2.67	50	0	128	40	0	0.0	32	0	1	60.0	1	136	
1309	0	158.60	27.49	50	0	128	180	0	0.0	36	100	1	60.0	1	124	
1664	100	320.12	9.62	50	0	128	192	0	0.0	16	25	1	60.0	1	212	
7482	50	219.07	1.07	0	0	128	72	0	0.0	8	75	1	60.0	0	16	
1467	50	179.09	8.18	100	0	128	92	0	0.0	12	75	1	60.0	1	136	
2412	50	179.16	3.31	0	0	128	40	0	0.0	8	50	1	60.0	1	112	
904	0	181.00	8.84	100	0	128	160	0	0.0	8	75	1	60.0	1	220	
6564	50	512.83	3.05	0	0	128	80	0	0.0	20	0	1	60.0	1	80	
3434	100	284.98	8.15	50	0	128	76	0	0.0	28	25	1	60.0	0	112	
9288	50	471.69	3.88	50	0	128	52	0	0.0	36	0	1	60.0	1	124	
1108	0	212.30	39.70	100	0	128	144	0	0.0	44	50	1	60.0	1	248	
2210	50	518.07	9.05	0	0	128	240	0	0.0	20	0	1	60.0	1	104	
2874	0	230.21	19.48	50	0	128	80	0	0.0	56	50	1	60.0	1	84	
1422	50	238.89	25.31	0	0	128	172	0	0.0	36	50	1	60.0	1	172	
1170	100	212.74	13.67	100	0	128	136	0	0.0	16	50	1	60.0	1	236	
1483	100	346.42	35.06	100	0	128	252	0	0.0	52	25	1	60.0	0	200	
1908	50	240.00	10.48	50	0	128	88	0	0.0	20	25	1	60.0	1	252	
19363	50	231.56	2.27	100	0	128	16	0	0.0	44	25	1	60.0	1	1	
1824	0	292.12	13.16	0	0	128	164	0	0.0	24	0	1	60.0	1	136	
1878	0	319.80	27.69	0	0	128	224	0	0.0	52	25	1	60.0	1	24	
825	50	161.20	9.69	0	0	128	56	0	0.0	8	100	1	60.0	1	200	
817	0	174.09	39.18	50	0	128	116	0	0.0	32	75	1	60.0	1	252	
2547	0	248.45	7.85	100	0	128	244	0	0.0	20	75	1	60.0	1	52	
871	0	155.51	1.15	0	0	128	160	0	0.0	1	25	1	60.0	1	252	
831	100	162.49	43.27	100	0	128	72	0	0.0	36	100	1	60.0	1	200	
770	100	162.57	51.91	50	0	128	244	0	0.0	40	100	1	60.0	1	216	
2396	50	299.79	6.68	0	0	128	184	0	0.0	16	50	1	60.0	1	72	
2383	50	278.71	11.74	0	0	128	232	0	0.0	28	50	1	60.0	1	8	
2257	50	207.03	23.03	50	0	128	136	0	0.0	52	75	1	60.0	1	80	
737	100	141.13	1.36	0	0	128	76	0	0.0	1	75	1	60.0	1	236	
15618	100	99.17	1.28	0	0	128	1	0	0.0	20	50	1	60.0	1	12	
887	50	163.06	63.06	0	0	128	224	0	0.0	56	100	1	60.0	1	188	
1034	50	218.30	23.21	0	0	128	184	0	0.0	24	50	1	60.0	1	248	
59296	0	57.91	0.54	50	0	128	1	0	0.0	32	0	1	60.0	1	44	
4522	100	512.39	13.27	0	0	128	116	0	0.0	60	0	1	60.0	1	60	
5715	50	184.16	4.89	50	0	128	48	0	0.0	28	75	1	60.0	1	28	
2471	0	292.15	6.47	0	0	128	112	0	0.0	16	25	1	60.0	1	148	
13650	50	159.97	3.81	0	0	128	112	0	0.0	52	100	1	60.0	1	12	
3235	0	284.33	11.13	100	0	128	80	0	0.0	36	25	1	60.0	1	120	
1041	0	154.67	38.40	100	0	128	40	0	0.0	40	100	1	60.0	1	152	
852	0	166.03	37.52	100	0	128	44	0	0.0	32	75	1	60.0	1	252	
1487	50	203.21	21.51	0	0	128	96	0	0.0	32	50	1	60.0	1	184	
5983	50	233.45	8.02	100	0	128	112	0	0.0	48	75	1	60.0	0	16	
1410	0	200.97	34.03	100	0	128	96	0	0.0	48	50	1	60.0	1	196	
2920	50	524.79	2.74	100	0	128	184	0	0.0	8	0	1	60.0	1	152	
2109	100	140.06	0.47	100	0	128	124	0	0.0	1	50	1	60.0	1	12	
1083	50	156.68	36.90	0	0	128	12	0	0.0	40	100	1	60.0	1	148	
3054	50	513.05	10.48	50	0	128	172	0	0.0	32	0	1	60.0	1	20	
4534	100	513.71	10.59	50	0	128	116	0	0.0	48	0	1	60.0	1	92	
7434	50	493.68	4.84	0	0	128	68	0	0.0	36	0	1	60.0	1	40	
1484	50	205.65	13.47	100	0	128	208	0	0.0	20	75	1	60.0	1	120	
1356	0	225.21	23.59	100	0	128	152	0	0.0	32	50	1	60.0	1	188	
1085	0	161.15	33.16	50	0	128	44	0	0.0	36	100	1	60.0	1	152	
797	0	161.91	30.11	0	0	128	96	0	0.0	24	100	1	60.0	1	208	
1842	100	241.14	30.39	50	0	128	140	0	0.0	56	50	1	60.0	1	128	
5858	0	285.75	8.87	100	0	128	76	0	0.0	52	50	1	60.0	1	24	
2051	100	167.83	7.80	100	0	128	20	0	0.0	16	50	1	60.0	1	148	
1231	0	197.13	38.96	50	0	128	92	0	0.0	48	50	1	60.0	1	236	
1543	100	138.64	0.65	0	0	128	128	0	0.0	1	75	1	60.0	1	80	
3056	100	501.53	10.47	50	0	128	168	0	0.0	32	0	1	60.0	1	156	
2183	100	358.12	1.83	50	0	128	216	0	0.0	4	25	1	60.0	1	24	
1405	50	241.64	19.92	100	0	128	180	0	0.0	28	50	1	60.0	1	172	
2151	50	512.64	5.58	0	0	128	244	0	0.0	12	0	1	60.0	0	208	
5515	100	495.58	9.43	0	0	128	92	0	0.0	52	0	1	60.0	1	224	
2199	100	507.12	27.27	50	0	128	236	0	0.0	60	0	1	60.0	1	64	
2969	0	510.35	10.78	100	0	128	176	0	0.0	32	0	1	60.0	1	36	
1915	100	276.81	25.06	0	0	128	128	0	0.0	48	25	1	60.0	1	208	
1240	0	171.76	32.25	0	0	128	32	0	0.0	40	50	1	60.0	0	252	
1661	100	162.30	19.26	50	0	128	28	0	0.0	32	100	1	60.0	1	100	
1402	0	328.79	22.81	0	0	128	244	0	0.0	32	25	1	60.0	1	228	
2256	0	233.55	12.41	0	0	128	116	0	0.0	28	50	1	60.0	1	96	
2397	0	264.55	1.67	100	0	128	112	0	0.0	4	25	1	60.0	0	116	
2464	100	274.81	19.48	100	0	128	144	0	0.0	48	50	1	60.0	1	84	
2484	100	495.03	17.71	100	0	128	204	0	0.0	44	0	1	60.0	1	28	
918	100	191.08	13.06	50	0	128	204	0	0.0	12	75	1	60.0	1	216	
733	0	157.55	10.91	50	0	128	100	0	0.0	8	100	1	60.0	1	220	
5315	0	519.03	2.26	50	0	128	100	0	0.0	12	0	1	60.0	1	64	
903	50	184.56	26.55	100	0	128	176	0	0.0	24	75	1	60.0	1	220	
14355	50	448.61	0.55	50	0	128	32	0	0.0	8	0	1	60.0	1	176	
1341	50	246.21	14.91	100	0	128	196	0	0.0	20	50	1	60.0	1	180	
1873	0	149.97	0.53	100	0	128	92	0	0.0	1	25	1	60.0	1	52	
1906	50	432.04	23.08	50	0	128	232	0	0.0	44	0	1	60.0	1	1	
1020	50	178.31	3.92	50	0	128	164	0	0.0	4	75	1	60.0	1	184	
1213	50	189.95	32.96	100	0	128	76	0	0.0	40	50	1	60.0	1	244	
882	0	162.00	4.53	50	0	128	244	0	0.0	4	100	1	60.0	1	188	
5173	100	161.68	9.28	50	0	128	196	0	0.0	48	100	1	60.0	1	32	
2626	50	341.06	12.18	0	0	128	144	0	0.0	32	25	1	60.0	1	100	
41212	100	160.99	0.19	100	0	128	48	0	0.0	8	100	1	60.0	1	4	
1618	100	295.41	7.42	50	0	128	172	0	0.0	12	25	1	60.0	1	232	
2062	50	402.69	15.51	50	0	128	248	0	0.0	32	25	1	60.0	1	56	
1218	100	195.11	32.82	100	0	128	88	0	0.0	40	50	1	60.0	1	240	
4218	0	148.28	1.90	100	0	128	8	0	0.0	8	100	1	60.0	1	36	
2039	100	422.29	9.80	0	0	128	212	0	0.0	20	0	1	60.0	1	4	
3168	50	408.39	1.26	50	0	128	132	0	0.0	4	0	1	60.0	1	64	
3202	100	218.85	5.00	100	0	128	60	0	0.0	16	50	1	60.0	1	80	
2518	0	192.08	15.89	50	0	128	44	0	0.0	40	50	1	60.0	1	112	
2518	0	267.92	20.64	50	0	128	92	0	0.0	52	25	1	60.0	1	160	
1504	100	198.32	26.59	100	0	128	156	0	0.0	40	75	1	60.0	1	128	
1956	100	307.60	12.27	0	0	128	152	0	0.0	24	25	1	60.0	1	188	
1446	0	152.51	16.59	100	0	128	120	0	0.0	24	100	1	60.0	1	108	
4132	0	274.36	4.84	100	0	128	60	0	0.0	20	25	1	60.0	1	92	
1703	0	317.86	25.82	100	0	128	188	0	0.0	44	25	1	60.0	1	200	
1555	0	154.26	0.64	0	0	128	180	0	0.0	1	50	1	60.0	0	24	
1143	0	179.77	41.99	0	0	128	140	0	0.0	48	75	1	60.0	1	168	
1671	50	244.86	21.54	50	0	128	156	0	0.0	36	50	1	60.0	1	144	
1610	50	163.28	12.42	0	0	128	16	0	0.0	20	50	1	60.0	1	192	
5507	50	516.32	4.36	100	0	128	96	0	0.0	24	0	1	60.0	1	224	
14519	100	241.06	2.75	50	0	128	16	0	0.0	40	25	1	60.0	1	20	
2493	50	204.50	9.62	50	0	128	64	0	0.0	24	50	1	60.0	1	104	
1330	50	155.94	39.08	50	0	128	160	0	0.0	52	100	1	60.0	1	120	
932	0	163.18	42.92	0	0	128	32	0	0.0	40	75	1	60.0	1	228	
5723	0	257.08	4.89	50	0	128	172	0	0.0	28	75	1	60.0	1	4	
1560	0	152.36	15.37	0	0	128	16	0	0.0	24	100	1	60.0	0	100	
2196	100	166.87	5.46	0	0	128	20	0	0.0	12	50	1	60.0	1	136	
4302	100	260.29	13.02	0	0	128	164	0	0.0	56	75	1	60.0	1	28	
1302	50	241.17	3.07	50	0	128	232	0	0.0	4	50	1	60.0	0	148	
1631	100	138.77	0.61	50	0	128	72	0	0.0	1	25	1	60.0	1	132	
3141	100	490.94	19.10	0	0	128	160	0	0.0	60	0	1	60.0	1	132	
1914	0	198.20	18.80	50	0	128	148	0	0.0	36	75	1	60.0	1	92	
2521	100	256.14	20.62	100	0	128	120	0	0.0	52	50	1	60.0	1	88	
5115	0	164.70	1.56	100	0	128	16	0	0.0	8	25	1	60.0	1	84	
3490	100	477.22	10.31	0	0	128	140	0	0.0	36	0	1	60.0	1	80	
2309	50	496.13	8.66	100	0	128	220	0	0.0	20	0	1	60.0	1	120	
4493	100	303.31	7.12	0	0	128	92	0	0.0	32	25	1	60.0	1	1	
1265	0	212.33	44.26	100	0	128	124	0	0.0	56	50	1	60.0	1	220	
9800	0	497.70	4.90	100	0	128	52	0	0.0	48	0	1	60.0	0	168	
1109	50	147.50	3.60	0	0	128	24	0	0.0	4	50	1	60.0	1	248	
9585	0	131.26	0.83	0	0	128	8	0	0.0	8	25	1	60.0	1	32	
980	50	161.13	32.65	50	0	128	12	0	0.0	32	75	1	60.0	1	220	
3840	0	157.51	1.04	100	0	128	28	0	0.0	4	50	1	60.0	0	56	
1588	50	151.82	0.63	0	0	128	168	0	0.0	1	50	1	60.0	1	28	
705	0	157.24	85.01	0	0	128	184	0	0.0	60	100	1	60.0	1	228	
955	50	164.32	54.40	0	0	128	112	0	0.0	52	100	1	60.0	0	176	
1001	100	232.71	3.99	100	0	128	252	0	0.0	4	50	1	60.0	1	224	
2761	50	528.51	4.34	100	0	128	196	0	0.0	12	0	1	60.0	1	72	
1951	50	279.76	18.44	100	0	128	124	0	0.0	36	25	1	60.0	1	216	
2389	100	319.66	13.39	50	0	128	136	0	0.0	32	25	1	60.0	1	140	
2246	0	348.70	14.25	100	0	128	176	0	0.0	32	25	1	60.0	1	108	
1607	50	157.45	0.62	100	0	128	176	0	0.0	1	50	1	60.0	1	24	
915	0	141.97	1.09	0	0	128	84	0	0.0	1	75	1	60.0	1	184	
1989	100	132.91	0.50	0	0	128	136	0	0.0	1	50	1	60.0	1	1	
875	50	164.23	41.10	100	0	128	192	0	0.0	36	100	1	60.0	1	192	
3514	50	353.40	14.79	0	0	128	120	0	0.0	52	25	1	60.0	1	52	
3744	100	160.87	0.27	100	0	128	44	0	0.0	1	100	1	60.0	0	44	
1580	0	145.09	0.63	50	0	128	172	0	0.0	1	75	1	60.0	1	68	
5643	100	440.92	3.54	0	0	128	80	0	0.0	20	0	1	60.0	1	92	
1516	0	297.80	26.37	0	0	128	184	0	0.0	40	25	1	60.0	1	252	
849	50	178.61	47.08	0	0	128	140	0	0.0	40	75	1	60.0	1	240	
916	0	161.03	13.10	0	0	128	16	0	0.0	12	100	1	60.0	1	180	
879	50	183.91	36.38	0	0	128	184	0	0.0	32	75	1	60.0	1	224	
2753	0	354.88	21.79	50	0	128	156	0	0.0	60	25	1	60.0	1	60	
1814	50	373.35	13.23	50	0	128	244	0	0.0	24	25	1	60.0	1	112	
10483	0	122.85	0.09	100	0	128	20	0	0.0	1	100	1	60.0	1	12	
1047	100	163.67	49.65	0	0	128	236	0	0.0	52	100	1	60.0	1	160	
1186	50	180.74	30.33	0	0	128	120	0	0.0	36	75	1	60.0	1	168	
1261	50	162.59	12.69	100	0	128	36	0	0.0	16	100	1	60.0	1	132	
1117	0	246.43	7.16	50	0	128	248	0	0.0	8	50	1	60.0	1	204	
1685	50	227.30	26.10	50	0	128	124	0	0.0	44	50	1	60.0	1	152	
1818	50	294.68	17.59	50	0	128	240	0	0.0	32	50	1	60.0	1	92	
1536	0	165.03	26.03	100	0	128	44	0	0.0	40	75	1	60.0	1	132	
5222	100	163.21	8.42	100	0	128	20	0	0.0	44	100	1	60.0	0	32	
3359	50	253.64	9.53	100	0	128	188	0	0.0	32	75	1	60.0	1	40	
829	100	176.02	67.46	0	0	128	136	0	0.0	56	75	1	60.0	1	244	
1511	50	212.57	34.39	50	0	128	112	0	0.0	52	50	1	60.0	1	176	
1737	100	368.16	13.81	0	0	128	244	0	0.0	24	25	1	60.0	1	136	
1251	0	239.49	6.39	50	0	128	200	0	0.0	8	50	1	60.0	1	192	
1611	50	251.84	34.76	0	0	128	184	0	0.0	56	50	1	60.0	1	136	
73264	100	71.55	0.38	100	0	128	1	0	0.0	28	0	1	60.0	1	228	
2807	50	235.77	8.55	100	0	128	88	0	0.0	24	50	1	60.0	1	84	
1702	0	362.68	32.90	100	0	128	248	0	0.0	56	25	1	60.0	1	128	
4522	50	326.85	7.08	50	0	128	80	0	0.0	32	25	1	60.0	1	56	
993	100	162.98	20.13	100	0	128	44	0	0.0	20	100	1	60.0	1	168	
1463	0	284.28	2.73	50	0	128	204	0	0.0	4	25	1	60.0	1	184	
2956	0	161.81	1.35	100	0	128	28	0	0.0	4	25	1	60.0	1	140	
73070	100	285.43	0.49	100	0	128	4	0	0.0	36	0	1	60.0	1	72	
1219	50	148.76	0.82	50	0	128	188	0	0.0	1	75	1	60.0	1	104	
2461	100	499.88	4.88	0	0	128	208	0	0.0	12	0	1	60.0	1	124	
3436	50	335.63	16.29	0	0	128	108	0	0.0	56	25	1	60.0	1	76	
1744	0	193.97	25.22	0	0	128	64	0	0.0	44	50	1	60.0	1	164	
7572	50	221.87	6.87	100	0	128	32	0	0.0	52	50	1	60.0	1	28	
2115	100	380.24	24.58	0	0	128	184	0	0.0	52	0	1	60.0	1	36	
4731	0	369.61	0.84	0	0	128	80	0	0.0	4	0	1	60.0	1	56	
4211	100	394.83	12.35	50	0	128	96	0	0.0	52	0	1	60.0	1	168	
3133	50	256.77	2.55	0	0	128	216	0	0.0	8	75	1	60.0	1	40	
1108	0	248.91	25.26	100	0	128	248	0	0.0	28	50	1	60.0	1	212	
1802	100	263.80	17.76	0	0	128	188	0	0.0	32	50	1	60.0	1	112	
1007	0	161.40	31.75	50	0	128	136	0	0.0	32	100	1	60.0	1	164	
1666	100	162.75	31.21	100	0	128	48	0	0.0	52	100	1	60.0	1	100	
2622	0	340.72	9.15	0	0	128	156	0	0.0	24	25	1	60.0	1	64	
1157	100	212.80	44.91	100	0	128	140	0	0.0	52	50	1	60.0	1	236	
2234	100	515.04	26.85	0	0	128	236	0	0.0	60	0	1	60.0	1	180	
1486	100	162.70	0.67	100	0	128	180	0	0.0	1	50	1	60.0	1	44	
4513	0	440.78	2.66	0	0	128	100	0	0.0	12	0	1	60.0	1	212	
801	50	162.66	9.99	0	0	128	76	0	0.0	8	100	1	60.0	1	208	
2004	0	273.73	9.98	50	0	128	176	0	0.0	20	50	1	60.0	1	104	
1862	50	177.91	2.15	50	0	128	48	0	0.0	4	25	1	60.0	1	248	
2405	0	159.74	16.63	0	0	128	108	0	0.0	40	100	1	60.0	1	68	
2136	0	327.54	7.49	100	0	128	160	0	0.0	16	25	1	60.0	1	148	
765	100	134.55	5.22	0	0	128	128	0	0.0	4	100	1	60.0	1	180	
2393	50	467.47	1.67	100	0	128	200	0	0.0	4	0	1	60.0	1	124	
40526	100	316.62	1.48	50	0	128	8	0	0.0	60	0	1	60.0	1	108	
73097	0	285.54	0.76	100	0	128	4	0	0.0	56	0	1	60.0	0	192	
1563	100	145.55	30.69	50	0	128	8	0	0.0	48	75	1	60.0	1	124	
1045	50	181.65	3.83	100	0	128	184	0	0.0	4	75	1	60.0	1	176	
1730	0	133.37	0.58	0	0	128	64	0	0.0	1	25	1	60.0	1	124	
922	0	186.39	8.67	0	0	128	192	0	0.0	8	75	1	60.0	1	212	
1767	100	186.32	0.56	50	0	128	108	0	0.0	1	0	1	60.0	1	88	
680	50	162.18	23.50	100	0	128	4	0	0.0	16	100	1	60.0	1	244	
2083	100	392.49	7.68	100	0	128	224	0	0.0	16	25	1	60.0	1	100	
1770	0	209.18	22.59	0	0	128	184	0	0.0	40	75	1	60.0	1	100	
2123	50	394.27	26.37	50	0	128	236	0	0.0	56	25	1	60.0	1	52	
2990	0	146.76	10.70	50	0	128	1	0	0.0	32	50	1	60.0	1	100	
2699	0	463.92	11.86	50	0	128	176	0	0.0	32	0	1	60.0	1	28	
3878	50	469.59	3.09	50	0	128	124	0	0.0	12	0	1	60.0	1	60	
1092	100	162.16	40.27	0	0	128	64	0	0.0	44	100	1	60.0	1	152	
3133	100	294.20	10.21	50	0	128	148	0	0.0	32	50	1	60.0	1	44	
28509	50	334.09	0.56	0	0	128	12	0	0.0	16	0	1	60.0	1	84	
2069	100	337.45	25.13	50	0	128	176	0	0.0	52	25	1	60.0	1	140	
3372	50	217.58	5.93	100	0	128	40	0	0.0	20	25	1	60.0	1	144	
3368	0	500.05	11.87	0	0	128	152	0	0.0	40	0	1	60.0	1	168	
3146	0	92.15	0.32	50	0	128	24	0	0.0	1	50	1	60.0	0	36	
813	50	177.41	63.89	50	0	128	148	0	0.0	52	75	1	60.0	0	248	
2124	50	294.58	11.30	50	0	128	128	0	0.0	24	25	1	60.0	1	184	
2378	50	343.85	25.22	50	0	128	160	0	0.0	60	25	1	60.0	1	112	
861	100	161.42	4.64	100	0	128	116	0	0.0	4	100	1	60.0	1	192	
1790	100	160.85	20.11	0	0	128	200	0	0.0	36	100	1	60.0	1	92	
841	0	154.60	57.01	100	0	128	236	0	0.0	48	100	1	60.0	1	188	
1137	0	160.03	31.64	0	0	128	56	0	0.0	36	100	1	60.0	0	144	
4471	50	244.55	1.79	50	0	128	76	0	0.0	8	50	1	60.0	1	36	
951	0	159.82	58.88	0	0	128	100	0	0.0	56	100	1	60.0	1	172	
3339	0	335.33	1.20	50	0	128	128	0	0.0	4	25	1	60.0	1	28	
6782	100	158.97	6.49	100	0	128	240	0	0.0	44	100	1	60.0	1	24	
2872	50	404.02	13.92	0	0	128	144	0	0.0	40	0	1	60.0	1	200	
7222	0	394.99	4.43	50	0	128	56	0	0.0	32	0	1	60.0	1	88	
2353	0	404.58	25.49	50	0	128	176	0	0.0	60	0	1	60.0	1	240	
4044	0	158.01	14.83	100	0	128	104	0	0.0	60	100	1	60.0	1	40	
813	50	162.02	44.27	50	0	128	224	0	0.0	36	100	1	60.0	1	204	
2808	50	164.53	0.35	50	0	128	60	0	0.0	1	0	1	60.0	1	64	
2717	0	238.90	17.66	100	0	128	60	0	0.0	48	25	1	60.0	1	180	
4739	0	518.45	11.81	100	0	128	112	0	0.0	56	0	1	60.0	1	176	
2257	50	328.49	15.95	100	0	128	152	0	0.0	36	25	1	60.0	1	140	
917	0	177.72	52.33	50	0	128	132	0	0.0	48	75	1	60.0	1	220	
1378	0	141.19	0.72	50	0	128	216	0	0.0	1	75	1	60.0	1	68	
3203	100	297.25	7.49	0	0	128	88	0	0.0	24	25	1	60.0	1	116	
807	100	185.21	14.86	100	0	128	196	0	0.0	12	75	1	60.0	1	248	
2074	100	143.77	0.48	50	0	128	200	0	0.0	1	75	1	60.0	0	28	
2531	100	415.27	6.32	50	0	128	168	0	0.0	16	0	1	60.0	1	116	
733	50	163.38	76.35	100	0	128	108	0	0.0	56	100	1	60.0	1	228	
1515	50	201.20	0.66	50	0	128	136	0	0.0	1	0	1	60.0	1	180	
1388	0	169.59	23.05	100	0	128	56	0	0.0	32	75	1	60.0	1	148	
3389	50	503.05	3.54	100	0	128	152	0	0.0	12	0	1	60.0	1	80	
1255	50	198.59	31.87	100	0	128	192	0	0.0	40	75	1	60.0	1	152	
5304	50	497.32	6.03	0	0	128	96	0	0.0	32	0	1	60.0	1	60	
2096	50	229.09	9.54	50	0	128	208	0	0.0	20	75	1	60.0	1	80	
1547	0	282.52	2.58	100	0	128	184	0	0.0	4	25	1	60.0	1	196	
3676	50	280.02	2.17	100	0	128	76	0	0.0	8	25	1	60.0	1	84	
1507	100	270.48	23.89	50	0	128	228	0	0.0	36	50	1	60.0	1	140	
2545	50	507.24	23.57	50	0	128	204	0	0.0	60	0	1	60.0	1	228	
1888	50	219.50	8.47	100	0	128	200	0	0.0	16	75	1	60.0	1	92	
14571	100	398.44	3.57	0	0	128	28	0	0.0	52	0	1	60.0	1	164	
728	100	162.38	65.83	0	0	128	200	0	0.0	48	100	1	60.0	0	228	
1504	100	276.27	7.98	100	0	128	232	0	0.0	12	50	1	60.0	1	144	
1186	50	206.27	3.37	100	0	128	156	0	0.0	4	50	1	60.0	1	200	
927	0	174.09	30.20	50	0	128	96	0	0.0	28	75	1	60.0	0	224	
10571	50	495.52	1.13	0	0	128	48	0	0.0	12	0	1	60.0	0	96	
3951	50	524.72	3.04	50	0	128	136	0	0.0	12	0	1	60.0	1	28	
2652	0	518.12	18.10	100	0	128	200	0	0.0	48	0	1	60.0	0	220	
29530	100	346.06	0.81	100	0	128	12	0	0.0	24	0	1	60.0	1	1	
5411	0	258.99	2.96	100	0	128	44	0	0.0	16	25	1	60.0	1	64	
2309	0	388.04	17.32	50	0	128	212	0	0.0	40	25	1	60.0	1	52	
1064	0	137.34	0.94	100	0	128	96	0	0.0	1	75	1	60.0	1	144	
9632	100	489.16	5.40	100	0	128	52	0	0.0	52	0	1	60.0	1	124	
2071	50	509.77	23.18	50	0	128	252	0	0.0	48	0	1	60.0	1	176	
3549	100	513.07	15.78	100	0	128	148	0	0.0	56	0	1	60.0	1	104	
1019	50	156.21	0.98	0	0	128	148	0	0.0	1	25	1	60.0	1	184	
